ID,y
1,78.72458504149108
2,93.98265787825392
3,79.62691648320981
4,78.16271205233325
5,113.74966538441484
8,90.2435351533878
10,113.68207273452506
11,94.2851806699244
12,115.7111467534171
14,94.1303202977298
15,115.6722600516522
16,104.3301258877174
17,96.99768335202454
19,96.47711856104408
20,107.01364205048706
21,95.59282968090513
22,116.99504802513566
23,97.09694463360596
26,95.03391775961296
28,92.84115775017138
29,97.09692301128928
33,96.776984801749
35,95.30635756975607
41,96.6681017706424
42,92.75085997937406
43,115.85014371974938
45,102.31244028569738
46,101.05851088136096
51,94.71880130425644
53,79.52075264331069
55,113.98308041459846
56,93.64669186493676
57,104.80543421651473
58,94.71184348715369
59,102.6539384269643
63,112.83495158220964
64,95.18209381527724
65,106.06286238072316
69,93.86982019988127
71,95.11154061561092
72,101.89300162001884
73,93.9591981093295
76,101.82037379219312
77,103.24553947021478
78,114.68126298429956
82,96.18527331060208
83,106.06279751377316
84,94.71238468124312
85,103.89364951586882
87,112.41773848955653
88,96.66793239582849
89,113.27490647992089
91,94.61064828928824
93,95.23216702893129
94,104.1089783312828
95,92.85342317215272
96,112.37182990753796
97,92.39426217876571
98,113.54761187962406
99,93.96470025404923
101,104.7740157486824
103,113.2648894494194
104,93.30197518662884
105,112.89788476919706
110,95.68281807881267
111,111.79492335183338
113,112.32842181879786
114,91.77683315718076
115,112.83530237923628
117,112.97896768679104
120,91.750549275487
121,114.125934714446
122,92.11420952988276
123,113.04060260637416
126,112.12312736475954
132,113.60522735291482
135,105.28305255079648
137,102.27180583471112
138,94.85914942093088
140,93.324875130763
142,113.23159779457886
144,113.0921645342917
148,89.79551578340089
149,112.43065064093818
155,93.49873761798628
156,111.97169215012704
157,91.77013031489764
162,115.19143851627987
163,94.7600230442918
167,94.1270152125858
172,115.51379559266506
179,112.96985203371004
180,92.68229755338058
181,111.11347291594856
182,96.12064604860156
183,112.63982713672
185,112.6398199292811
187,112.85977170137384
188,94.57970547675473
189,94.45374959262836
191,92.96321946370573
192,112.85052092154534
193,94.40950187039088
194,111.6677006167726
195,90.89111409790232
196,111.67322611732732
198,94.17073262095995
199,112.74694574181748
201,105.06002625741289
204,95.1202933947085
205,104.32757532309624
206,92.07593827131262
210,95.0675390588007
211,104.15186478171142
216,112.6516769196733
219,115.39554675960972
220,94.13750840227608
221,111.41257761029148
226,111.11331074857353
227,93.28906944091008
228,112.86918166907031
230,112.20714425922355
231,91.76604975487912
235,116.71668620514863
236,93.35031135599428
238,111.88043461258476
