ID,y
1,89.72300523734117
2,104.49033667149119
3,89.54538509430733
4,76.71667317624107
5,111.11593271610279
8,89.78842790937857
10,109.32846012413869
11,95.13800226547414
12,119.60290826983965
14,94.87120682673019
15,118.73124360923805
16,105.02350760991811
17,103.23007298507835
19,97.00921189366585
20,103.61102332380133
21,112.2383151459134
22,119.93369318707346
23,100.08070759359651
26,90.4294355440884
28,94.20162277960303
29,100.08070759359651
33,100.08070759359651
35,91.6652724232298
41,95.91002169251634
42,94.0659060177196
43,117.57033465483002
45,106.07770341364233
46,101.88452925771442
51,94.37317917399976
53,85.7884481417363
55,113.46989490071621
56,93.96051127666115
57,104.6456554435446
58,94.64854876325423
59,104.10834142684959
63,112.7006895605071
64,94.2066979411638
65,105.45662706574905
69,93.40465721372894
71,94.2683348555487
72,103.59942714172576
73,94.04517092313084
76,104.7370649798437
77,106.28716671990486
78,115.35363030457638
82,94.46338093216183
83,105.45662706574905
84,93.88612564285606
85,104.19048143104415
87,112.83396335265132
88,95.91002169251634
89,115.28326970558467
91,94.05640689949821
93,93.61341018577379
94,104.99329307745012
95,92.73390373252025
96,111.44451932388968
97,92.80674343496439
98,111.67102033892652
99,93.83375404183786
101,105.09933990126112
103,115.28326970558467
104,93.33779179186133
105,112.25815107453711
110,94.90718584564166
111,111.46670453789028
113,110.42008674434317
114,94.39424892577284
115,111.8690824542147
117,115.28326970558467
120,93.74469671557583
121,113.41304183888782
122,94.5268258674569
123,111.74768250991855
126,113.31380106967656
132,113.69801060443082
135,103.35819977079606
137,105.1839211027362
138,94.71182017592304
140,94.03557523779679
142,111.37115727940994
144,114.15655258355183
148,92.77745891750784
149,114.16661693996824
155,96.00119658710828
156,113.11156691860324
157,92.80674343496439
162,112.88085425013924
163,95.92533808905348
167,94.0948833331775
172,117.57033465483002
179,112.14568492864407
180,96.99380423407257
181,111.41392283378822
182,95.2599927925446
183,115.28326970558467
185,115.28326970558467
187,111.71306329023918
188,94.04283870389457
189,94.04906229659912
191,94.5507704155713
192,111.86667942636704
193,94.63830488665486
194,112.29375090173185
195,94.4783852204672
196,113.2262080664296
198,96.79208531996633
199,113.45357855459741
201,104.7976637130571
204,93.89764026683056
205,106.16990541486459
206,93.20049548464527
210,94.07657024346727
211,105.09933990126112
216,112.61427932088318
219,117.4753423976876
220,93.60435009157113
221,111.70490369234984
226,111.41392283378822
227,93.49296194881116
228,112.81002056195689
230,112.73993901098706
231,92.80674343496439
235,116.99575372378669
236,93.54154795791116
238,113.15087634585564
242,104.5276964021744
243,93.61909563719404
244,78.71393900128469
245,111.65257919645853
247,113.33037274773915
248,91.1411927256201
249,94.321101136756
250,112.76548544267509
251,93.54154795791116
253,116.99575372378669
254,94.3825347975316
256,95.12511573384063
257,93.28919305835305
258,113.34786934054765
259,94.06421296549212
262,81.84333901244224
266,93.11199644131985
267,112.57698737787136
272,103.59660054526819
273,115.28326970558467
275,97.2636794646695
276,115.54057544776441
279,95.87546945811195
280,105.45662706574905
283,93.68515828149675
285,112.76793186801596
288,115.28326970558467
289,95.33068426358764
290,106.41278093208665
291,94.76922024532313
292,111.22792104511443
293,112.70661986891015
296,98.36016778258448
297,112.26442049851732
298,115.82516544960907
299,94.67003972957275
304,93.15038100138486
305,80.8428249851954
306,93.30220888566215
307,110.97908519909848
311,113.08149426832394
313,111.75368906432024
314,91.78499835589746
316,91.6114699431902
324,91.98964918678323
327,94.29617829601759
329,94.07688339947133
330,111.80578522705773
337,105.23562830637647
338,93.38661625388598
339,103.83755853966278
340,93.38531421263554
343,91.59754148801356
345,116.1737409051245
346,94.87013006106592
347,111.89433956571405
349,111.53893681492437
350,92.17852737645666
352,112.6543391002716
353,92.33477488832479
354,77.02404230061993
357,95.9490860923605
358,113.85457380532276
362,112.00424425400115
364,116.34916261914339
365,103.7720751166199
