ID,y
1,77.96486187845308
2,103.50000000000004
3,103.50000000000004
4,77.96486187845308
5,103.50000000000004
8,103.50000000000004
10,103.50000000000004
11,103.50000000000004
12,112.43842304060443
14,77.96486187845308
15,112.43842304060443
16,77.96486187845308
17,103.50000000000004
19,103.50000000000004
20,77.96486187845308
21,103.50000000000004
22,112.43842304060443
23,103.50000000000004
26,103.50000000000004
28,77.96486187845308
29,103.50000000000004
33,103.50000000000004
35,103.50000000000004
41,103.50000000000004
42,107.64617647058829
43,112.43842304060443
45,77.96486187845308
46,77.96486187845308
51,103.50000000000004
53,103.50000000000004
55,103.50000000000004
56,77.96486187845308
57,103.50000000000004
58,77.96486187845308
59,103.50000000000004
63,77.96486187845308
64,103.50000000000004
65,77.96486187845308
69,77.96486187845308
71,103.50000000000004
72,77.96486187845308
73,103.50000000000004
76,103.50000000000004
77,77.96486187845308
78,112.43842304060443
82,103.50000000000004
83,77.96486187845308
84,103.50000000000004
85,77.96486187845308
87,77.96486187845308
88,103.50000000000004
89,103.50000000000004
91,103.50000000000004
93,77.96486187845308
94,77.96486187845308
95,103.50000000000004
96,103.50000000000004
97,103.50000000000004
98,103.50000000000004
99,103.50000000000004
101,77.96486187845308
103,103.50000000000004
104,77.96486187845308
105,77.96486187845308
110,77.96486187845308
111,77.96486187845308
113,103.50000000000004
114,103.50000000000004
115,77.96486187845308
117,103.50000000000004
120,77.96486187845308
121,103.50000000000004
122,103.50000000000004
123,103.50000000000004
126,103.50000000000004
132,103.50000000000004
135,103.50000000000004
137,77.96486187845308
138,103.50000000000004
140,77.96486187845308
142,107.64617647058829
144,103.50000000000004
148,103.50000000000004
149,103.50000000000004
155,103.50000000000004
156,103.50000000000004
157,103.50000000000004
162,103.50000000000004
163,77.96486187845308
167,103.50000000000004
172,112.43842304060443
179,103.50000000000004
180,107.64617647058829
181,77.96486187845308
182,77.96486187845308
183,103.50000000000004
185,103.50000000000004
187,103.50000000000004
188,103.50000000000004
189,103.50000000000004
191,77.96486187845308
192,103.50000000000004
193,103.50000000000004
194,77.96486187845308
195,77.96486187845308
196,103.50000000000004
198,103.50000000000004
199,103.50000000000004
201,77.96486187845308
204,103.50000000000004
205,77.96486187845308
206,103.50000000000004
210,103.50000000000004
211,77.96486187845308
216,103.50000000000004
219,112.43842304060443
220,77.96486187845308
221,77.96486187845308
226,77.96486187845308
227,103.50000000000004
228,103.50000000000004
230,77.96486187845308
231,103.50000000000004
235,112.43842304060443
236,103.50000000000004
238,77.96486187845308
242,103.50000000000004
243,103.50000000000004
244,77.96486187845308
245,77.96486187845308
247,77.96486187845308
248,103.50000000000004
249,103.50000000000004
250,103.50000000000004
251,103.50000000000004
253,112.43842304060443
254,77.96486187845308
256,103.50000000000004
257,103.50000000000004
258,77.96486187845308
259,103.50000000000004
262,77.96486187845308
266,103.50000000000004
267,103.50000000000004
272,77.96486187845308
273,103.50000000000004
275,103.50000000000004
276,103.50000000000004
279,77.96486187845308
280,77.96486187845308
283,107.64617647058829
285,103.50000000000004
288,103.50000000000004
289,103.50000000000004
290,77.96486187845308
291,103.50000000000004
292,103.50000000000004
293,103.50000000000004
296,103.50000000000004
297,77.96486187845308
298,112.43842304060443
299,103.50000000000004
304,103.50000000000004
305,103.50000000000004
306,103.50000000000004
307,77.96486187845308
311,77.96486187845308
313,77.96486187845308
314,77.96486187845308
316,103.50000000000004
324,103.50000000000004
327,103.50000000000004
329,103.50000000000004
330,77.96486187845308
337,103.50000000000004
338,103.50000000000004
339,77.96486187845308
340,103.50000000000004
343,103.50000000000004
345,112.43842304060443
346,77.96486187845308
347,103.50000000000004
349,103.50000000000004
350,103.50000000000004
352,77.96486187845308
353,103.50000000000004
354,103.50000000000004
357,103.50000000000004
358,103.50000000000004
362,103.50000000000004
364,77.96486187845308
365,77.96486187845308
366,103.50000000000004
367,77.96486187845308
368,77.96486187845308
370,103.50000000000004
373,77.96486187845308
377,77.96486187845308
378,103.50000000000004
382,103.50000000000004
384,103.50000000000004
390,103.50000000000004
392,103.50000000000004
393,77.96486187845308
395,103.50000000000004
396,103.50000000000004
399,103.50000000000004
406,77.96486187845308
408,77.96486187845308
409,77.96486187845308
410,77.96486187845308
412,103.50000000000004
413,103.50000000000004
419,103.50000000000004
420,103.50000000000004
421,103.50000000000004
430,103.50000000000004
434,103.50000000000004
436,103.50000000000004
437,77.96486187845308
438,103.50000000000004
439,77.96486187845308
440,103.50000000000004
443,103.50000000000004
446,103.50000000000004
448,103.50000000000004
452,103.50000000000004
453,103.50000000000004
457,77.96486187845308
458,103.50000000000004
459,103.50000000000004
460,77.96486187845308
462,103.50000000000004
464,77.96486187845308
465,112.43842304060443
467,103.50000000000004
471,77.96486187845308
472,77.96486187845308
473,103.50000000000004
475,103.50000000000004
480,77.96486187845308
488,103.50000000000004
490,77.96486187845308
491,77.96486187845308
492,103.50000000000004
493,103.50000000000004
497,103.50000000000004
498,77.96486187845308
499,103.50000000000004
500,77.96486187845308
501,103.50000000000004
502,77.96486187845308
506,103.50000000000004
510,77.96486187845308
511,77.96486187845308
512,103.50000000000004
516,103.50000000000004
518,77.96486187845308
519,103.50000000000004
521,103.50000000000004
522,107.64617647058829
526,103.50000000000004
529,103.50000000000004
532,103.50000000000004
533,103.50000000000004
536,77.96486187845308
537,103.50000000000004
539,103.50000000000004
540,77.96486187845308
541,103.50000000000004
543,103.50000000000004
546,103.50000000000004
547,103.50000000000004
548,103.50000000000004
551,103.50000000000004
552,77.96486187845308
556,103.50000000000004
557,103.50000000000004
558,77.96486187845308
559,103.50000000000004
560,77.96486187845308
562,77.96486187845308
566,103.50000000000004
570,77.96486187845308
571,77.96486187845308
572,77.96486187845308
573,103.50000000000004
575,112.43842304060443
576,77.96486187845308
577,77.96486187845308
579,77.96486187845308
580,103.50000000000004
581,103.50000000000004
589,77.96486187845308
591,77.96486187845308
593,77.96486187845308
594,103.50000000000004
595,103.50000000000004
598,103.50000000000004
602,103.50000000000004
604,103.50000000000004
606,77.96486187845308
608,103.50000000000004
609,77.96486187845308
610,103.50000000000004
616,103.50000000000004
617,103.50000000000004
618,77.96486187845308
620,103.50000000000004
622,77.96486187845308
623,103.50000000000004
624,77.96486187845308
626,77.96486187845308
628,103.50000000000004
629,103.50000000000004
630,77.96486187845308
637,77.96486187845308
638,103.50000000000004
643,77.96486187845308
645,77.96486187845308
646,107.64617647058829
648,103.50000000000004
652,103.50000000000004
653,77.96486187845308
654,77.96486187845308
656,103.50000000000004
657,77.96486187845308
659,103.50000000000004
660,103.50000000000004
663,77.96486187845308
664,77.96486187845308
666,77.96486187845308
668,77.96486187845308
669,103.50000000000004
671,103.50000000000004
675,103.50000000000004
677,103.50000000000004
678,77.96486187845308
679,77.96486187845308
682,94.16133014354072
685,103.50000000000004
687,103.50000000000004
688,103.50000000000004
693,77.96486187845308
696,103.50000000000004
698,103.50000000000004
701,103.50000000000004
704,103.50000000000004
705,112.43842304060443
709,103.50000000000004
710,103.50000000000004
711,77.96486187845308
712,77.96486187845308
714,77.96486187845308
715,77.96486187845308
716,77.96486187845308
717,77.96486187845308
720,112.43842304060443
721,77.96486187845308
724,103.50000000000004
725,103.50000000000004
726,77.96486187845308
728,77.96486187845308
731,77.96486187845308
734,103.50000000000004
738,77.96486187845308
745,103.50000000000004
746,103.50000000000004
751,77.96486187845308
754,103.50000000000004
756,77.96486187845308
758,77.96486187845308
759,103.50000000000004
761,112.43842304060443
766,77.96486187845308
767,103.50000000000004
768,103.50000000000004
769,103.50000000000004
770,103.50000000000004
771,103.50000000000004
772,103.50000000000004
773,103.50000000000004
774,77.96486187845308
776,103.50000000000004
777,77.96486187845308
780,112.43842304060443
782,77.96486187845308
787,77.96486187845308
788,103.50000000000004
792,103.50000000000004
793,103.50000000000004
798,94.16133014354072
800,103.50000000000004
806,77.96486187845308
809,103.50000000000004
811,103.50000000000004
812,103.50000000000004
814,112.43842304060443
816,103.50000000000004
817,103.50000000000004
818,77.96486187845308
820,103.50000000000004
823,103.50000000000004
829,77.96486187845308
830,103.50000000000004
831,103.50000000000004
834,103.50000000000004
839,103.50000000000004
841,77.96486187845308
844,77.96486187845308
845,103.50000000000004
848,103.50000000000004
850,103.50000000000004
851,77.96486187845308
852,103.50000000000004
854,103.50000000000004
855,103.50000000000004
856,103.50000000000004
859,77.96486187845308
861,77.96486187845308
864,107.64617647058829
865,77.96486187845308
866,107.64617647058829
867,103.50000000000004
869,77.96486187845308
871,103.50000000000004
872,77.96486187845308
882,77.96486187845308
883,103.50000000000004
885,77.96486187845308
888,103.50000000000004
893,77.96486187845308
901,77.96486187845308
903,77.96486187845308
904,103.50000000000004
905,103.50000000000004
910,77.96486187845308
911,103.50000000000004
914,77.96486187845308
918,77.96486187845308
921,103.50000000000004
928,103.50000000000004
929,103.50000000000004
932,103.50000000000004
933,77.96486187845308
934,77.96486187845308
935,103.50000000000004
937,103.50000000000004
939,103.50000000000004
940,77.96486187845308
941,103.50000000000004
942,77.96486187845308
943,103.50000000000004
944,77.96486187845308
947,77.96486187845308
949,103.50000000000004
951,103.50000000000004
952,103.50000000000004
953,77.96486187845308
954,77.96486187845308
957,103.50000000000004
959,103.50000000000004
960,77.96486187845308
963,112.43842304060443
965,77.96486187845308
967,77.96486187845308
971,103.50000000000004
972,77.96486187845308
973,103.50000000000004
974,103.50000000000004
975,103.50000000000004
978,94.16133014354072
980,77.96486187845308
981,103.50000000000004
984,77.96486187845308
986,77.96486187845308
